,Team Av Shots Diff,Team Av Shots Inside Box Diff,Team Av Fouls Diff,Team Av Corners Diff,Team Av Possession Diff,Team Av Pass Accuracy Diff,Team Av Goal Diff,Opponent Av Shots Diff,Opponent Av Shots Inside Box Diff,Opponent Av Fouls Diff,Opponent Av Corners Diff,Opponent Av Possession Diff,Opponent Av Pass Accuracy Diff,Opponent Av Goal Diff,Fixture ID,Team Result Indicator,Opponent Result Indicator
0,4.0,2.0999999999999996,-3.4000000000000004,2.0,9.400000000000006,4.300000000000011,0.30000000000000004,-3.8000000000000007,-2.1999999999999993,-3.4000000000000004,-1.0,-12.0,-4.5,0.0,157115,0,2
1,-4.6,-2.4000000000000004,2.0,-1.9000000000000004,-11.599999999999994,-5.8999999999999915,0.0,-2.0999999999999996,-0.29999999999999893,-1.1999999999999993,2.3000000000000007,12.0,4.800000000000011,0.10000000000000009,157116,1,1
2,-4.5,-4.3999999999999995,-2.6999999999999993,-3.6999999999999993,-9.400000000000006,-1.3000000000000114,-0.10000000000000009,6.699999999999999,4.800000000000001,0.5,2.0,23.200000000000003,10.299999999999997,1.4999999999999998,157117,0,2
3,-0.8000000000000007,0.10000000000000053,1.4000000000000004,-1.9999999999999996,8.0,3.0,-0.19999999999999996,-6.300000000000001,-4.1000000000000005,-0.8999999999999986,-4.1,1.0,-0.29999999999999716,-1.2999999999999998,157118,2,0
4,3.6999999999999993,0.9000000000000004,0.5,3.9,16.799999999999997,5.8999999999999915,1.7,-3.6000000000000014,-1.7999999999999998,-1.5999999999999996,-1.2000000000000002,-15.0,-7.199999999999989,-0.19999999999999996,157119,2,0
5,4.199999999999999,2.8000000000000007,1.799999999999999,2.7,10.799999999999997,6.900000000000006,-0.6000000000000001,-2.8999999999999986,-2.8999999999999995,-0.7000000000000011,-0.2999999999999998,10.599999999999994,3.5,0.10000000000000009,157120,1,1
6,-0.5,-0.9000000000000004,1.9000000000000004,-1.4000000000000004,-6.200000000000003,-1.7000000000000028,-1.6,14.3,10.2,3.0,5.1,30.199999999999996,11.199999999999989,2.3000000000000003,157121,0,2
7,-3.299999999999999,-0.20000000000000018,-1.299999999999999,-1.2000000000000002,-23.599999999999994,-12.299999999999997,-0.10000000000000009,-1.700000000000001,-0.09999999999999964,3.0999999999999996,-0.39999999999999947,-16.799999999999997,-6.700000000000003,0.09999999999999998,157122,0,2
8,0.3999999999999986,-0.10000000000000053,3.700000000000001,0.1999999999999993,-6.799999999999997,-3.1000000000000085,-1.6,7.5,4.8999999999999995,-1.6999999999999993,2.3000000000000003,14.799999999999997,7.3999999999999915,0.6999999999999997,157123,0,2
9,-5.200000000000001,-4.8999999999999995,-0.6999999999999993,-3.0999999999999996,-33.599999999999994,-12.400000000000006,-0.9,-1.5,-1.4999999999999991,-0.29999999999999893,-0.1999999999999993,-1.7999999999999972,-1.9000000000000057,-0.19999999999999996,157124,2,0
10,-3.9000000000000004,-1.1999999999999993,-0.3000000000000007,-0.7999999999999998,-21.799999999999997,-11.0,-0.7,-0.1999999999999993,-0.3000000000000007,0.7000000000000011,0.20000000000000018,3.5999999999999943,0.5999999999999943,0.19999999999999996,157125,2,0
